Structure,VALUE_TENURE,value_range,PERSONS,0-4,5-17,18-34,35-44,45-54,55-64,65-74,75+,Number of Households,Standard Errors,Low,High,Error Margin as %
"5-49 Units (Rent), 3 BR",All Values,,3.2073171,0.38163558,0.96915352,1.3220947,0.31492109,0.1276901,0.07460545,0.01721664,0.0,1394.0,0.78198481,1.9209521,4.4936821,0.40107198
"5-49 Units (Rent), 3 BR",    Below Median,145000,3.8558442,0.64805195,1.4220779,1.287013,0.37402597,0.12207792,0.0025974,0.0,0.0,770.0,1.1992271,1.8831156,5.8285727,0.5116204
"5-49 Units (Rent), 3 BR",    Above Median,145000,2.4070513,0.05288462,0.41025641,1.3653846,0.24198718,0.13461538,0.16346154,0.03846154,0.0,624.0,1.1556706,0.50597308,4.3081295,0.78979547
"50+ Units (Own), 0-1 BR",All Values,,1.1555556,0.0,0.0,0.22222222,0.14444444,0.78888889,0.0,0.0,0.0,90.0,1.0980981,-0.65081579,2.9619269,1.563206
"50+ Units (Own), 0-1 BR",    Below Median,360000,1.1555556,0.0,0.0,0.22222222,0.14444444,0.78888889,0.0,0.0,0.0,90.0,1.0980981,-0.65081579,2.9619269,1.563206
"50+ Units (Own), 2 BR",All Values,,1.2,0.0,0.0,0.0,0.0,0.34,0.45,0.37,0.04,100.0,0.83837247,-0.17912271,2.5791227,1.1492689
"50+ Units (Own), 2 BR",    Below Median,250000,1.3225806,0.0,0.0,0.0,0.0,0.5483871,0.17741935,0.59677419,0.0,62.0,1.2249277,-0.69242547,3.3375868,1.5235412
"50+ Units (Own), 2 BR",    Above Median,250000,1.0,0.0,0.0,0.0,0.0,0.0,0.89473684,0.0,0.10526316,38.0,1.308612,-1.1526667,3.1526667,2.1526667
"50+ Units (Rent), 0-1 BR",All Values,,1.2381601,0.0,0.03884157,0.56660988,0.08449744,0.04327087,0.10221465,0.12197615,0.28074957,2935.0,0.25728958,0.81491878,1.6614015,0.34183087
"50+ Units (Rent), 0-1 BR",    Below Median,103000,1.2196499,0.0,0.06437041,0.48447205,0.09429701,0.04686618,0.16939582,0.14624506,0.21400339,1771.0,0.3561373,0.63380406,1.8054958,0.48033936
"50+ Units (Rent), 0-1 BR",    Above Median,103000,1.266323,0.0,0.0,0.69158076,0.06958763,0.03780069,0.0,0.08505155,0.38230241,1164.0,0.31335471,0.75085453,1.7817915,0.40705925
"50+ Units (Rent), 2 BR",All Values,,1.7711358,0.11699402,0.07429547,0.78309137,0.18701964,0.12894962,0.05977797,0.13321947,0.28778822,1171.0,0.37478505,1.1546144,2.3876572,0.34809382
"50+ Units (Rent), 2 BR",    Below Median,123000,1.7380608,0.12011577,0.10130246,0.80173661,0.24602026,0.18813314,0.00868307,0.11577424,0.15629522,691.0,0.53038257,0.86558145,2.6105401,0.50198436
"50+ Units (Rent), 2 BR",    Above Median,123000,1.81875,0.1125,0.03541667,0.75625,0.10208333,0.04375,0.13333333,0.15833333,0.47708333,480.0,0.61183565,0.81228035,2.8252196,0.55338537
"50+ Units (Rent), 3 BR",All Values,,3.9392523,0.29205607,1.478972,1.3901869,0.42523364,0.11448598,0.07943925,0.11214953,0.04672897,428.0,1.9450862,0.73958552,7.1389192,0.81225231
"50+ Units (Rent), 3 BR",    Below Median,132000,4.1832298,0.38819876,1.7732919,1.5124224,0.48136646,0.0,0.02795031,0.0,0.0,322.0,2.5388203,0.00687037,8.3595893,0.99835764
"50+ Units (Rent), 3 BR",    Above Median,132000,3.1981132,0.0,0.58490566,1.0188679,0.25471698,0.46226415,0.23584906,0.45283019,0.18867925,106.0,1.9675426,-0.03849434,6.4347208,1.0120366
All Housing Types (Own) 0-1 BR,All Values,,1.9042512,0.05744925,0.26579854,0.1765607,0.16315588,0.3385676,0.27460743,0.48104175,0.14707009,2611.0,0.30706115,1.3991356,2.4093668,0.2652568
All Housing Types (Own) 0-1 BR,    Below Median,175000,2.2090164,0.09289617,0.41871585,0.23360656,0.18647541,0.41939891,0.31215847,0.44398907,0.10177596,1464.0,0.46347508,1.4465999,2.9714329,0.34513846
All Housing Types (Own) 0-1 BR,    Above Median,175000,1.5152572,0.01220575,0.07061901,0.10374891,0.13339146,0.23539669,0.22667829,0.52833479,0.2048823,1147.0,0.37467396,0.89891852,2.1315959,0.40675515
All Housing Types (Own) 2 BR,All Values,,2.0042976,0.08728129,0.19912002,0.32364678,0.22705413,0.19431086,0.38770081,0.34482759,0.24035608,9773.0,0.17936136,1.7092481,2.299347,0.1472084
All Housing Types (Own) 2 BR,    Below Median,215000,2.0722144,0.13342669,0.22964593,0.43528706,0.22764553,0.21864373,0.4004801,0.23604721,0.19103821,4999.0,0.30380716,1.5724517,2.5719772,0.24117329
All Housing Types (Own) 2 BR,    Above Median,215000,1.9331797,0.03896104,0.16715543,0.20674487,0.22643486,0.16883117,0.37431923,0.45873481,0.29199832,4774.0,0.25139821,1.5196297,2.3467298,0.2139222
All Housing Types (Own) 3 BR,All Values,,2.545346,0.14525888,0.43889059,0.48421239,0.32485197,0.3216896,0.36634989,0.29889156,0.16520112,61979.0,0.09402626,2.3906728,2.7000192,0.06076706
All Housing Types (Own) 3 BR,    Below Median,240000,2.7033048,0.19809427,0.54510979,0.63211065,0.38124223,0.3001689,0.3102712,0.21559004,0.12071768,31379.0,0.13926422,2.4742151,2.9323944,0.08474429
All Housing Types (Own) 3 BR,    Above Median,240000,2.383366,0.09107843,0.32996732,0.33254902,0.26702614,0.34375817,0.42385621,0.38431373,0.21081699,30600.0,0.12068574,2.184838,2.581894,0.08329733
All Housing Types (Own) 4-5 BR,All Values,,3.6072045,0.20767424,0.98870936,0.6755426,0.52072781,0.5058434,0.38294802,0.21938934,0.10636973,35339.0,0.15786918,3.3475097,3.8668993,0.07199337
All Housing Types (Own) 4-5 BR,    Below Median,285000,3.741166,0.24540966,1.0945804,0.8108393,0.50934709,0.46874133,0.33555223,0.174516,0.10218006,18027.0,0.21863732,3.3815076,4.1008244,0.09613537
All Housing Types (Own) 4-5 BR,    Above Median,285000,3.4677103,0.16838031,0.8784658,0.53465804,0.53257856,0.54447782,0.43230129,0.26611599,0.11073244,17312.0,0.20787244,3.1257601,3.8096604,0.09860978
All Housing Types (Rent) 0-1 BR,All Values,,1.2605008,0.01928514,0.03988288,0.47324313,0.11409532,0.11853796,0.18548061,0.12318255,0.18679321,9904.0,0.13572792,1.0372284,1.4837732,0.17712993
All Housing Types (Rent) 0-1 BR,    Below Median,91000,1.2271845,0.02019417,0.03883495,0.30038835,0.13553398,0.15864078,0.21669903,0.13572816,0.22116505,5150.0,0.15726681,0.96848056,1.4858884,0.21081094
All Housing Types (Rent) 0-1 BR,    Above Median,91000,1.2965923,0.01830038,0.04101809,0.66049642,0.09087085,0.07509466,0.15166176,0.10959192,0.14955827,4754.0,0.19628398,0.97370519,1.6194795,0.2490275
All Housing Types (Rent) 2 BR,All Values,,2.1645326,0.21558289,0.2635367,0.95915976,0.21340698,0.20905515,0.11875471,0.11381706,0.07121935,11949.0,0.20060235,1.8345417,2.4945235,0.15245364
All Housing Types (Rent) 2 BR,    Below Median,107000,2.262287,0.24623198,0.26998689,1.0091743,0.1680865,0.25507864,0.15285059,0.10763434,0.05324377,6104.0,0.30723358,1.7568878,2.7676863,0.22340191
All Housing Types (Rent) 2 BR,    Above Median,107000,2.0624465,0.18357571,0.25680068,0.906929,0.26073567,0.1609923,0.08314799,0.12027374,0.08999145,5845.0,0.26964218,1.6188851,2.5060079,0.21506564
All Housing Types (Rent) 3 BR,All Values,,3.2017135,0.39141743,0.75070757,1.1374589,0.44993498,0.19597644,0.16996864,0.08949744,0.01675208,13073.0,0.3059157,2.6984821,3.7049448,0.15717563
All Housing Types (Rent) 3 BR,    Below Median,145000,3.3108771,0.50778996,0.81520485,1.1749856,0.45383728,0.13300635,0.12709175,0.08814195,0.01081939,6932.0,0.41689704,2.6250815,3.9966727,0.20713413
All Housing Types (Rent) 3 BR,    Above Median,145000,3.0784888,0.26005537,0.67790262,1.0950985,0.44553004,0.26705748,0.21836834,0.09102752,0.02344895,6141.0,0.37033485,2.469288,3.6876897,0.19788957
All Housing Types (Rent) 4-5 BR,All Values,,4.1657216,0.31520619,1.3064433,1.2595361,0.65876289,0.35025773,0.12706186,0.13479381,0.01365979,3880.0,0.65364807,3.0904706,5.2409727,0.2581188
All Housing Types (Rent) 4-5 BR,    Below Median,165000,4.0127358,0.29245283,1.1084906,1.5259434,0.40801887,0.32735849,0.16509434,0.1740566,0.01132075,2120.0,0.78045122,2.7288936,5.2965781,0.31994188
All Housing Types (Rent) 4-5 BR,    Above Median,165000,4.35,0.34261364,1.5448864,0.93863636,0.96079545,0.37784091,0.08125,0.0875,0.01647727,1760.0,0.92824434,2.8230381,5.8769619,0.35102573
