Structure,VALUE_TENURE,value_range,SAC,(K-5),(6-8),(9-12),Number of Households,Standard Errors,Low,High,Error Margin as %
All Housing Types (Own) 3 BR,Second Tercile,207000 to 309000,0.3265492,0.18107727,0.06870646,0.07676547,21963.0,0.03030706,0.27669408,0.37640431,0.15267261
All Housing Types (Own) 3 BR,Third Tercile ,Above 309000,0.29082915,0.13132627,0.07703697,0.0824659,22288.0,0.0291606,0.24285995,0.33879834,0.16493943
All Housing Types (Own) 4-5 BR,All Values,,0.7271536,0.31084777,0.17086372,0.24544211,52656.0,0.027566,0.68180753,0.77249967,0.06236106
All Housing Types (Own) 4-5 BR,First Tercile,Below 243000,0.67343034,0.27276944,0.15467563,0.24598527,17249.0,0.05310228,0.58607709,0.7607836,0.12971386
All Housing Types (Own) 4-5 BR,Second Tercile,243000 to 366000,0.82872895,0.35320908,0.1878708,0.28764907,16687.0,0.06953796,0.71433901,0.94311889,0.13803059
All Housing Types (Own) 4-5 BR,Third Tercile ,Above 366000,0.68611111,0.30817308,0.17061966,0.20731838,18720.0,0.0499231,0.60398761,0.76823461,0.11969417
All Housing Types (Rent) 0-1 BR,All Values,,0.0325603,0.02339026,0.00564822,0.00352183,15049.0,0.00904714,0.01767775,0.04744285,0.45707647
All Housing Types (Rent) 0-1 BR,First Tercile,Below 61000,0.00142363,0.00142363,0.0,0.0,4917.0,0.00178164,-0.00150717,0.00435443,2.0586764
All Housing Types (Rent) 0-1 BR,Second Tercile,61000 to 84000,0.01063395,0.01063395,0.0,0.0,4890.0,0.00740271,-0.00154351,0.0228114,1.1451494
All Housing Types (Rent) 0-1 BR,Third Tercile ,Above 84000,0.08222053,0.0558947,0.01621519,0.01011064,5242.0,0.02621951,0.03908943,0.12535162,0.52457815
All Housing Types (Rent) 2 BR,All Values,,0.2295863,0.12057173,0.03830369,0.07071088,21199.0,0.02734424,0.18460502,0.27456758,0.1959232
All Housing Types (Rent) 2 BR,First Tercile,Below 83000,0.18263516,0.11378461,0.01420496,0.0546456,6899.0,0.03193481,0.1301024,0.23516793,0.28763776
All Housing Types (Rent) 2 BR,Second Tercile,83000 to 106000,0.24572893,0.11773918,0.05196469,0.07602506,7024.0,0.05471372,0.15572486,0.335733,0.36627381
All Housing Types (Rent) 2 BR,Third Tercile ,Above 106000,0.25852117,0.12974162,0.04796592,0.08081363,7276.0,0.05110755,0.17444925,0.34259308,0.32520324
All Housing Types (Rent) 3 BR,All Values,,0.65896448,0.33153616,0.17184424,0.15558408,11685.0,0.07256319,0.53959804,0.77833093,0.18114246
All Housing Types (Rent) 3 BR,First Tercile,Below 113000,0.68524681,0.35829174,0.15696062,0.16999445,3606.0,0.11359565,0.49838197,0.87211165,0.27269713
All Housing Types (Rent) 3 BR,Second Tercile,113000 to 149000,0.6819788,0.3748107,0.21024735,0.09692075,3962.0,0.14060714,0.45068006,0.91327754,0.33915826
All Housing Types (Rent) 3 BR,Third Tercile ,Above 149000,0.61379645,0.26645616,0.14792325,0.19941705,4117.0,0.12720965,0.40453658,0.82305633,0.34092715
All Housing Types (Rent) 4-5 BR,All Values,,1.0137014,0.42494888,0.3204499,0.26830266,4890.0,0.13788244,0.78688482,1.240518,0.2237509
All Housing Types (Rent) 4-5 BR,First Tercile,Below 112000,0.77899794,0.3809197,0.22237474,0.1757035,1457.0,0.19336476,0.4609129,1.097083,0.4083259
All Housing Types (Rent) 4-5 BR,Second Tercile,112000 to 173000,1.1399632,0.44137508,0.34990792,0.34868017,1629.0,0.24977923,0.72907634,1.55085,0.36043869
All Housing Types (Rent) 4-5 BR,Third Tercile ,Above 173000,1.0892461,0.44567627,0.37305987,0.27050998,1804.0,0.27362814,0.63912784,1.5393644,0.41323836
